254615,254916,301,0.612476295933548,69.05264282,200,178.1894684,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,254044,254669,625,0.9402677539736215,14.65263367,325,245.3052521,0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,,upLeft
259127,259527,400,0.5009173778960898,91.62106323,206,183.578949,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,,258786,259387,601,0.9101239834549465,21.97894287,301,244.5473633,601,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,,upLeft
263738,264239,501,0.42817811011934614,104.9263153,300,183.494751,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,,263137,263724,587,0.9747927279923784,6.399993896,290,253.8947449,587,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,,upLeft1
269248,269850,602,0.8767421871523057,23.83157349,101,193.3473663,402,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,,268946,269248,302,0.6398467585135017,87.07368469,101,241.7684326,302,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,downLeft
273658,274259,601,0.8999999834617579,18.44210815,300,184.421051,601,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,,273301,273779,478,0.6196891428580729,92.71578979,311,243.7894897,478,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,,downLeft
278269,278871,602,0.9803473737005033,3.621047974,301,184.2526245,602,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6000000000000001,,277906,278309,403,0.6977303876566747,74.02105713,136,244.8842163,403,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,,downLeft
283584,284012,428,0.9851783466981514,2.694732666,206,181.8105316,428,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,,282829,283530,701,0.7418244088605258,63.15789795,326,244.6315613,701,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6000000000000001,,downLeft
288609,289211,602,0.9852194217245943,2.694732666,301,182.3157806,602,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,287848,288457,609,0.7839178239864967,51.36842346,302,237.7263336,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.4,,downLeft
293218,294030,812,0.9848762687606386,2.778945923,401,183.7473755,812,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,,292565,293266,701,0.7371547877504449,63.32632446,401,240.9263,701,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,,downLeft
297928,298530,602,0.9802117124713331,3.621047974,301,182.9894562,602,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,,297376,297977,601,0.7428967639328536,62.48420715,300,243.0315857,601,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,,downLeft
302538,303039,501,0.9898897114704275,1.852630615,300,183.2421112,501,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,,301892,302497,605,0.7279666666206143,66.02105713,302,242.6947327,605,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,,downLeft
308051,308753,702,0.9876373764221297,2.273681641,501,183.9157867,702,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,307208,307913,705,0.7890070567593422,50.10527039,403,237.4736786,705,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,,downLeft
313361,313963,602,0.9855948337682691,2.610519409,304,181.2210541,602,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,,313028,313529,501,0.6842649561869241,77.05264282,201,244.042099,501,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,,downLeft1

